wbcode,year,dem,lgdp_pc
EGY,1991,0,7.0818858
EGY,1992,0,7.1044297
EGY,1993,0,7.1124806
EGY,1994,0,7.1310463
EGY,1995,0,7.1560845
EGY,1996,0,7.1838288
EGY,1997,0,7.2164054
EGY,1998,0,7.2352018
EGY,1999,0,7.2738733
EGY,2000,0,7.3058124
EGY,2001,0,7.3191543
EGY,2002,0,7.3215799
EGY,2003,0,7.3323421
EGY,2004,0,7.3520103
EGY,2005,0,7.3755388
EGY,2006,0,7.4204416
EGY,2007,0,7.4679494
EGY,2008,0,7.5169158
EGY,2009,0,7.5440068
EGY,2010,0,7.5772972
ERI,1970,1,
ERI,1971,1,
ERI,1972,1,
ERI,1973,1,
ERI,1974,1,
ERI,1975,1,
ERI,1976,1,
ERI,1977,1,
ERI,1978,1,
ERI,1979,1,
ERI,1980,1,
ERI,1981,1,
ERI,1982,1,
ERI,1983,1,
ERI,1984,1,
ERI,1985,1,
ERI,1986,1,
ERI,1987,1,
ERI,1988,1,
ERI,1989,1,
ERI,1990,1,
ERI,1991,1,
ERI,1992,1,5.3858938
ERI,1993,0,5.5203347
ERI,1994,0,5.7204418
ERI,1995,0,5.7559357
ERI,1996,0,5.8272991
ERI,1997,0,5.8860049
ERI,1998,0,5.885951
ERI,1999,0,5.8682251
ERI,2000,0,5.7094703
ERI,2001,0,5.7523336
ERI,2002,0,5.7408605
ERI,2003,0,5.6736832
ERI,2004,0,5.6483397
ERI,2005,0,5.6340871
ERI,2006,0,5.5925198
ERI,2007,0,5.574676
ERI,2008,0,5.4396877
ERI,2009,0,5.446156
ERI,2010,0,5.4369545
ESP,1970,0,8.9048672
ESP,1971,0,8.9406061
ESP,1972,0,9.0093374
ESP,1973,0,9.0748138
ESP,1974,0,9.1200466
ESP,1975,0,9.1161079
ESP,1976,0,9.1393518
ESP,1977,0,9.1581688
ESP,1978,1,9.1636019
ESP,1979,1,9.1550093
ESP,1980,1,9.1679268
ESP,1981,1,9.161418
ESP,1982,1,9.1686478
ESP,1983,1,9.1810646
ESP,1984,1,9.1936493
ESP,1985,1,9.2115192
ESP,1986,1,9.2413769
ESP,1987,1,9.2932091
ESP,1988,1,9.3407478
ESP,1989,1,9.3857441
ESP,1990,1,9.4207201
ESP,1991,1,9.4411516
ESP,1992,1,9.445713
ESP,1993,1,9.4306793
ESP,1994,1,9.4495878
ESP,1995,1,9.472167
ESP,1996,1,9.4914331
ESP,1997,1,9.5247965
ESP,1998,1,9.5639353
ESP,1999,1,9.6057501
ESP,2000,1,9.6504831
ESP,2001,1,9.6729631
ESP,2002,1,9.6875954
ESP,2003,1,9.7057695
ESP,2004,1,9.7253036
ESP,2005,1,9.7478342
ESP,2006,1,9.7746954
ESP,2007,1,9.7983313
ESP,2008,1,9.7951841
ESP,2009,1,9.7458534
ESP,2010,1,9.7331066
EST,1970,0,
EST,1971,0,
EST,1972,0,
EST,1973,0,
EST,1974,0,
EST,1975,0,
EST,1976,0,
EST,1977,0,
EST,1978,0,
EST,1979,0,
EST,1980,0,8.2540483
EST,1981,0,8.2598963
EST,1982,0,8.3070498
EST,1983,0,8.335166
EST,1984,0,8.3546362
EST,1985,0,8.3515406
EST,1986,0,8.3551588
EST,1987,0,8.3823185
EST,1988,0,8.4032669
EST,1989,0,8.4262905
EST,1990,0,8.3458996
EST,1991,0,8.2768793
EST,1992,1,8.0535889
EST,1993,1,8.0092554
EST,1994,1,8.0077019
EST,1995,1,8.0715008
EST,1996,1,8.1254826
EST,1997,1,8.2334986
EST,1998,1,8.2911682
EST,1999,1,8.298914
EST,2000,1,8.4119883
EST,2001,1,8.4937363
EST,2002,1,8.5703039
EST,2003,1,8.6431618
EST,2004,1,8.7125587
EST,2005,1,8.8018408
EST,2006,1,8.8994055
EST,2007,1,8.9643087
EST,2008,1,8.9115734
EST,2009,1,8.7614641
EST,2010,1,8.7911272
ETH,1970,0,
ETH,1971,0,
ETH,1972,0,
ETH,1973,0,
ETH,1974,0,
ETH,1975,0,
ETH,1976,0,
ETH,1977,0,
ETH,1978,0,
ETH,1979,0,
ETH,1980,0,
ETH,1981,0,4.9583702
ETH,1982,0,4.9378457
ETH,1983,0,4.9879236
ETH,1984,0,4.9307737
ETH,1985,0,4.7853007
ETH,1986,0,4.8403416
ETH,1987,0,4.9344692
ETH,1988,0,4.9053302
ETH,1989,0,4.8690596
ETH,1990,0,4.8647671
ETH,1991,0,4.7530131
ETH,1992,0,4.6264353
ETH,1993,0,4.7156234
ETH,1994,0,4.7139907
ETH,1995,1,4.7414813
ETH,1996,1,4.8276539
ETH,1997,1,4.8285375
ETH,1998,1,4.7644434
ETH,1999,1,4.7870994
ETH,2000,1,4.8196688
ETH,2001,1,4.8717289
ETH,2002,1,4.8603578
ETH,2003,1,4.8132954
ETH,2004,1,4.9164329
ETH,2005,1,5.0050001
ETH,2006,1,5.0822816
ETH,2007,1,5.1662302
ETH,2008,1,5.2451167
ETH,2009,1,5.3066182
ETH,2010,0,5.3810949
FIN,1970,1,9.366601
FIN,1971,1,9.3868151
FIN,1972,1,9.458251
FIN,1973,1,9.5226955
FIN,1974,1,9.5514946
FIN,1975,1,9.5663385
FIN,1976,1,9.566741
FIN,1977,1,9.5661068
FIN,1978,1,9.5918703
FIN,1979,1,9.6576595
FIN,1980,1,9.7071486
FIN,1981,1,9.7147465
FIN,1982,1,9.7396231
FIN,1983,1,9.7642803
FIN,1984,1,9.7897768
FIN,1985,1,9.8171864
FIN,1986,1,9.8394642
FIN,1987,1,9.8699856
FIN,1988,1,9.9171114
FIN,1989,1,9.9628868
FIN,1990,1,9.9641867
FIN,1991,1,9.897419
FIN,1992,1,9.8570805
FIN,1993,1,9.8440952
FIN,1994,1,9.8751593
FIN,1995,1,9.9092216
FIN,1996,1,9.9415054
FIN,1997,1,9.9989328
FIN,1998,1,10.045244
FIN,1999,1,10.080818
FIN,2000,1,10.129928
FIN,2001,1,10.149761
FIN,2002,1,10.165197
FIN,2003,1,10.182389
FIN,2004,1,10.220084
FIN,2005,1,10.246112
FIN,2006,1,10.28476
FIN,2007,1,10.332247
FIN,2008,1,10.330708
FIN,2009,1,10.239017
FIN,2010,1,10.2711
FJI,1970,1,7.5829296
FJI,1971,1,7.6211452
FJI,1972,1,7.6657066
FJI,1973,1,7.7486968
FJI,1974,1,7.7482052
FJI,1975,1,7.7279887
FJI,1976,1,7.7301178
FJI,1977,1,7.7632213
FJI,1978,1,7.757998
FJI,1979,1,7.8501935
FJI,1980,1,7.811408
FJI,1981,1,7.8449264
FJI,1982,1,7.7561674
FJI,1983,1,7.6893706
FJI,1984,1,7.7442722
FJI,1985,1,7.6720233
FJI,1986,1,7.7313309
FJI,1987,0,7.6478195
FJI,1988,0,7.6424899
FJI,1989,0,7.6995859
FJI,1990,1,7.7414718
FJI,1991,1,7.7116575
FJI,1992,1,7.7683778
FJI,1993,1,7.7869368
FJI,1994,1,7.8341613
FJI,1995,1,7.8563561
FJI,1996,1,7.8919668
FJI,1997,1,7.8585854
FJI,1998,1,7.860496
FJI,1999,1,7.9339552
FJI,2000,1,7.9060416
FJI,2001,1,7.9142885
FJI,2002,1,7.9343491
FJI,2003,1,7.9330025
FJI,2004,1,7.9735165
FJI,2005,1,7.9695439
FJI,2006,0,7.9793339
FJI,2007,0,7.96243
FJI,2008,0,7.9643826
FJI,2009,0,7.9431887
FJI,2010,0,7.9385676
FRA,1970,1,9.4100351
FRA,1971,1,9.4577389
FRA,1972,1,9.4983587
FRA,1973,1,9.5588017
FRA,1974,1,9.6008921
FRA,1975,1,9.5853939
FRA,1976,1,9.6236057
FRA,1977,1,9.6535826
FRA,1978,1,9.686408
FRA,1979,1,9.7149
FRA,1980,1,9.7258511
FRA,1981,1,9.7298574
FRA,1982,1,9.7481451
FRA,1983,1,9.7549572
FRA,1984,1,9.7645502
FRA,1985,1,9.7754841
FRA,1986,1,9.7932396
FRA,1987,1,9.8124895
FRA,1988,1,9.8539114
FRA,1989,1,9.8908234
FRA,1990,1,9.9126091
FRA,1991,1,9.915453
FRA,1992,1,9.9271049
FRA,1993,1,9.9169798
FRA,1994,1,9.9352903
FRA,1995,1,9.9515619
FRA,1996,1,9.9573431
FRA,1997,1,9.9741278
FRA,1998,1,10.002494
FRA,1999,1,10.032524
FRA,2000,1,10.06442
FRA,2001,1,10.076326
FRA,2002,1,10.079328
FRA,2003,1,10.082079
FRA,2004,1,10.101042
FRA,2005,1,10.113016
FRA,2006,1,10.130934
FRA,2007,1,10.147124
FRA,2008,1,10.139809
FRA,2009,1,10.105369
FRA,2010,1,10.113197
GAB,1970,0,8.1908388
GAB,1971,0,8.2682333
GAB,1972,0,8.3519907
GAB,1973,0,8.4232826
GAB,1974,0,8.7301731
GAB,1975,0,8.8808079
GAB,1976,0,9.1618853
GAB,1977,0,9.0046701
GAB,1978,0,8.7075462
GAB,1979,0,8.690588
GAB,1980,0,8.6942196
GAB,1981,0,8.7090235
GAB,1982,0,8.6435471
GAB,1983,0,8.6649904
GAB,1984,0,8.7051868
GAB,1985,0,8.6502752
GAB,1986,0,8.6094313
GAB,1987,0,8.3895912
GAB,1988,0,8.4793701
GAB,1989,0,8.5305662
GAB,1990,0,8.5504436
GAB,1991,0,8.5755644
GAB,1992,0,8.5103588
GAB,1993,0,8.5161715
GAB,1994,0,8.5213127
GAB,1995,0,8.5405121
GAB,1996,0,8.5483713
GAB,1997,0,8.5782299
GAB,1998,0,8.5879831
GAB,1999,0,8.4710722
GAB,2000,0,8.4295397
GAB,2001,0,8.4192572
GAB,2002,0,8.3864822
GAB,2003,0,8.3821545
GAB,2004,0,8.3681641
GAB,2005,0,8.3720198
GAB,2006,0,8.3484688
GAB,2007,0,8.3691168
GAB,2008,0,8.3602428
GAB,2009,0,8.3155527
GAB,2010,0,8.342206
GBR,1970,1,9.4827414
GBR,1971,1,9.5025864
GBR,1972,1,9.5374336
GBR,1973,1,9.6060915
GBR,1974,1,9.5922041
GBR,1975,1,9.5857229
GBR,1976,1,9.6116247
GBR,1977,1,9.6350918
GBR,1978,1,9.6667957
GBR,1979,1,9.6931238
GBR,1980,1,9.6718359
GBR,1981,1,9.6583843
GBR,1982,1,9.6789608
GBR,1983,1,9.7139969
GBR,1984,1,9.7393484
GBR,1985,1,9.7737389
GBR,1986,1,9.8109961
GBR,1987,1,9.8535109
GBR,1988,1,9.9005136
GBR,1989,1,9.9209843
GBR,1990,1,9.9266634
GBR,1991,1,9.9099932
GBR,1992,1,9.9088163
GBR,1993,1,9.9281597
GBR,1994,1,9.9674435
GBR,1995,1,9.9948893
GBR,1996,1,10.020024
GBR,1997,1,10.076949
GBR,1998,1,10.111333
GBR,1999,1,10.143959
GBR,2000,1,10.184305
GBR,2001,1,10.210186
GBR,2002,1,10.231659
GBR,2003,1,10.261628
GBR,2004,1,10.286139
GBR,2005,1,10.302486
GBR,2006,1,10.32141
GBR,2007,1,10.348887
GBR,2008,1,10.331129
GBR,2009,1,10.279368
GBR,2010,1,10.293359
GEO,1970,0,6.9474568
GEO,1971,0,6.9650173
GEO,1972,0,6.9861894
GEO,1973,0,7.0422463
GEO,1974,0,7.1199532
GEO,1975,0,7.1845007
GEO,1976,0,7.2370667
GEO,1977,0,7.2971807
GEO,1978,0,7.3623056
GEO,1979,0,7.4269276
GEO,1980,0,7.4652233
GEO,1981,0,7.5091825
GEO,1982,0,7.5216799
GEO,1983,0,7.5565314
GEO,1984,0,7.6021647
GEO,1985,0,7.6432357
GEO,1986,0,7.5561309
GEO,1987,0,7.5670567
GEO,1988,0,7.6193142
GEO,1989,0,7.5428357
GEO,1990,0,7.3810019
GEO,1991,0,7.1637449
GEO,1992,0,6.587853
GEO,1993,0,6.2616715
GEO,1994,0,6.1728296
GEO,1995,1,6.2199202
GEO,1996,1,6.3520374
GEO,1997,1,6.478704
GEO,1998,1,6.5366597
GEO,1999,1,6.5930967
GEO,2000,1,6.6402779
GEO,2001,1,6.7024522
GEO,2002,1,6.7712212
GEO,2003,1,6.8853564
GEO,2004,1,6.9475951
GEO,2005,1,7.0325603
GEO,2006,1,7.1083789
GEO,2007,1,7.2213793
GEO,2008,1,7.2401257
GEO,2009,1,7.1901646
GEO,2010,1,7.2371774
GHA,1970,1,5.7097683
GHA,1971,1,5.7224765
GHA,1972,0,5.6604681
GHA,1973,0,5.6532936
GHA,1974,0,5.6850686
GHA,1975,0,5.5188408
GHA,1976,0,5.4503765
GHA,1977,0,5.4412413
GHA,1978,0,5.491858
GHA,1979,1,5.4365258
GHA,1980,1,5.4122434
GHA,1981,0,5.3460898
GHA,1982,0,5.2447581
GHA,1983,0,5.1693802
GHA,1984,0,5.2245712
GHA,1985,0,5.2473774
GHA,1986,0,5.2717352
GHA,1987,0,5.2930431
GHA,1988,0,5.322926
GHA,1989,0,5.3481493
GHA,1990,0,5.3568816
GHA,1991,0,5.3822904
GHA,1992,0,5.3947906
GHA,1993,0,5.4170485
GHA,1994,0,5.4248276
GHA,1995,0,5.4408455
GHA,1996,1,5.4590821
GHA,1997,1,5.4739695
GHA,1998,1,5.4944172
GHA,1999,1,5.5129719
GHA,2000,1,5.5259242
GHA,2001,1,5.5369205
GHA,2002,1,5.5540223
GHA,2003,1,5.5789351
GHA,2004,1,5.6085625
GHA,2005,1,5.6417794
GHA,2006,1,5.6784854
GHA,2007,1,5.7165051
GHA,2008,1,5.7735386
GHA,2009,1,5.7893705
GHA,2010,1,5.8409767
GIN,1970,0,
GIN,1971,0,
GIN,1972,0,
GIN,1973,0,
GIN,1974,0,
GIN,1975,0,
GIN,1976,0,
GIN,1977,0,
GIN,1978,0,
GIN,1979,0,
GIN,1980,0,
GIN,1981,0,
GIN,1982,0,
GIN,1983,0,
GIN,1984,0,
GIN,1985,0,
GIN,1986,0,5.8590517
GIN,1987,0,5.8673153
GIN,1988,0,5.9048686
GIN,1989,0,5.9199715
GIN,1990,0,5.9369984
GIN,1991,0,5.9262514
GIN,1992,0,5.921792
GIN,1993,0,5.9352641
GIN,1994,0,5.9404397
GIN,1995,0,5.9542322
GIN,1996,0,5.9821849
GIN,1997,0,6.0065751
GIN,1998,0,6.0340409
GIN,1999,0,6.0605402
GIN,2000,0,6.0600734
GIN,2001,0,6.0707359
GIN,2002,0,6.0899487
GIN,2003,0,6.1254544
GIN,2004,0,6.1325822
GIN,2005,0,6.1478138
GIN,2006,0,6.1523752
GIN,2007,0,6.1513944
GIN,2008,0,6.182044
GIN,2009,0,6.1615372
GIN,2010,1,6.1621213
GMB,1970,1,5.6681819
GMB,1971,1,5.6269655
GMB,1972,1,5.5901461
GMB,1973,1,5.6406236
GMB,1974,1,5.6609373
GMB,1975,1,5.7420683
GMB,1976,1,5.7783346
GMB,1977,1,5.7784514
GMB,1978,1,5.8069453
GMB,1979,1,5.7617564
GMB,1980,1,5.7916903
GMB,1981,1,5.7858629
GMB,1982,1,5.7410851
GMB,1983,1,5.8086219
GMB,1984,1,5.8088727
GMB,1985,1,5.767446
GMB,1986,1,5.765038
GMB,1987,1,5.7486029
GMB,1988,1,5.7533526
GMB,1989,1,5.7730546
GMB,1990,1,5.7717581
GMB,1991,1,5.7635322
GMB,1992,1,5.7593865
GMB,1993,1,5.7530427
GMB,1994,0,5.7198505
GMB,1995,0,5.6951232
GMB,1996,0,5.6851497
GMB,1997,0,5.7021623
GMB,1998,0,5.7069035
GMB,1999,0,5.7404909
GMB,2000,0,5.7668147
GMB,2001,0,5.7929411
GMB,2002,0,5.7310343
GMB,2003,0,5.7699704
GMB,2004,0,5.8119321
GMB,2005,0,5.7782331
GMB,2006,0,5.7628975
GMB,2007,0,5.784595
GMB,2008,0,5.8102717
GMB,2009,0,5.8440137
GMB,2010,0,5.8677735
GNB,1970,1,5.6422491
GNB,1971,1,5.5366583
GNB,1972,1,5.5305648
GNB,1973,1,5.4719076
GNB,1974,0,5.4459128
GNB,1975,0,5.450943
GNB,1976,0,5.4284992
GNB,1977,0,5.2838163
GNB,1978,0,5.3398938
GNB,1979,0,5.2984262
GNB,1980,0,5.0711775
GNB,1981,0,5.2173581
GNB,1982,0,5.2434168
GNB,1983,0,5.1976161
GNB,1984,0,5.2749743
GNB,1985,0,5.3056569
GNB,1986,0,5.2860146
GNB,1987,0,5.3027353
GNB,1988,0,5.3356881
GNB,1989,0,5.3829432
GNB,1990,0,5.4304028
GNB,1991,0,5.4529967
GNB,1992,0,5.4373841
GNB,1993,0,5.4322681
GNB,1994,1,5.4386148
GNB,1995,1,5.4573255
GNB,1996,1,5.5489984
GNB,1997,1,5.5943556
GNB,1998,0,5.2472372
GNB,1999,1,5.3054242
GNB,2000,1,5.3610678
GNB,2001,1,5.3409367
GNB,2002,1,5.2456717
GNB,2003,0,5.2251391
GNB,2004,0,5.2113194
GNB,2005,1,5.2330608
GNB,2006,1,5.2280769
GNB,2007,1,5.2341232
GNB,2008,1,5.2411833
GNB,2009,1,5.2471147
GNB,2010,1,5.2589941
GNQ,1970,0,
GNQ,1971,0,
GNQ,1972,0,
GNQ,1973,0,
GNQ,1974,0,
GNQ,1975,0,
GNQ,1976,0,
GNQ,1977,0,
GNQ,1978,0,
GNQ,1979,0,
GNQ,1980,0,
GNQ,1981,0,
GNQ,1982,0,
GNQ,1983,0,
GNQ,1984,0,
GNQ,1985,0,6.6053548
GNQ,1986,0,6.5330577
GNQ,1987,0,6.5300231
GNQ,1988,0,6.5118747
GNQ,1989,0,6.4570661
GNQ,1990,0,6.4484854
GNQ,1991,0,6.4016719
GNQ,1992,0,6.4691572
GNQ,1993,0,6.4973159
GNQ,1994,0,6.5155077
GNQ,1995,0,6.6183248
GNQ,1996,0,6.8482561
GNQ,1997,0,7.360889
GNQ,1998,0,7.5348563
GNQ,1999,0,7.8582106
GNQ,2000,0,7.9620023
GNQ,2001,0,8.3935061
GNQ,2002,0,8.5237246
GNQ,2003,0,8.6091413
GNQ,2004,0,8.8881502
GNQ,2005,0,8.9400578
GNQ,2006,0,8.8955221
GNQ,2007,0,9.0360689
GNQ,2008,0,9.0867748
GNQ,2009,0,9.0905867
GNQ,2010,0,9.0549164
GRC,1970,0,8.9778328
GRC,1971,0,9.0418062
GRC,1972,0,9.1271887
GRC,1973,0,9.1937485
GRC,1974,0,9.1160688
GRC,1975,1,9.1667843
GRC,1976,1,9.2221699
GRC,1977,1,9.2403851
GRC,1978,1,9.2996922
GRC,1979,1,9.3214407
GRC,1980,1,9.3177567
GRC,1981,1,9.2917805
GRC,1982,1,9.2701778
GRC,1983,1,9.2492256
GRC,1984,1,9.2591257
GRC,1985,1,9.274004
GRC,1986,1,9.2706861
GRC,1987,1,9.2394276
GRC,1988,1,9.2730732
GRC,1989,1,9.3020983
GRC,1990,1,9.2978153
GRC,1991,1,9.3235703
GRC,1992,1,9.3201809
GRC,1993,1,9.2938089
GRC,1994,1,9.3033972
GRC,1995,1,9.3143234
GRC,1996,1,9.3298302
GRC,1997,1,9.3590488
GRC,1998,1,9.3871241
GRC,1999,1,9.4150667
GRC,2000,1,9.4546595
GRC,2001,1,9.4969702
GRC,2002,1,9.5299911
GRC,2003,1,9.5858145
GRC,2004,1,9.6265516
GRC,2005,1,9.6471901
GRC,2006,1,9.7017698
GRC,2007,1,9.7315025
GRC,2008,1,9.7302675
GRC,2009,1,9.6974316
GRC,2010,1,9.6616163
GRD,1970,1,
GRD,1971,1,
GRD,1972,1,
GRD,1973,1,
GRD,1974,1,
GRD,1975,1,
GRD,1976,1,
GRD,1977,1,7.7953563
GRD,1978,1,7.853364
GRD,1979,0,7.9170218
GRD,1980,0,7.9178634
GRD,1981,0,7.912159
GRD,1982,0,7.94626
GRD,1983,0,7.9612789
GRD,1984,1,7.9943976
GRD,1985,1,8.0586739
GRD,1986,1,8.1407185
GRD,1987,1,8.249217
GRD,1988,1,8.285717
GRD,1989,1,8.347476
GRD,1990,1,8.4009638
GRD,1991,1,8.4120121
GRD,1992,1,8.3975105
GRD,1993,1,8.3593655
GRD,1994,1,8.3752422
GRD,1995,1,8.3888149
GRD,1996,1,8.4206619
GRD,1997,1,8.4578381
GRD,1998,1,8.5133877
GRD,1999,1,8.6016684
GRD,2000,1,8.7129259
GRD,2001,1,8.6668091
GRD,2002,1,8.6819086
GRD,2003,1,8.7569399
GRD,2004,1,8.6839981
GRD,2005,1,8.7915726
GRD,2006,1,8.7643661
GRD,2007,1,8.8125963
GRD,2008,1,8.8191614
GRD,2009,1,8.7243385
GRD,2010,1,8.7130394
GTM,1970,1,7.1343017
GTM,1971,1,7.1608615
GTM,1972,1,7.2047601
GTM,1973,1,7.2444229
GTM,1974,0,7.281179
GTM,1975,0,7.2763538
GTM,1976,0,7.3243604
GTM,1977,0,7.3770814
GTM,1978,0,7.4040527
GTM,1979,0,7.4288836
GTM,1980,0,7.4450278
GTM,1981,0,7.4267769
GTM,1982,0,7.3667574
GTM,1983,0,7.3171625
GTM,1984,0,7.2990518
GTM,1985,0,7.2702994
GTM,1986,1,7.2444658
GTM,1987,1,7.2526655
GTM,1988,1,7.2649174
GTM,1989,1,7.2784286
GTM,1990,1,7.2846389
GTM,1991,1,7.2941327
GTM,1992,1,7.3157811
GTM,1993,1,7.3294749
GTM,1994,1,7.344903
GTM,1995,1,7.3697224
GTM,1996,1,7.374186
GTM,1997,1,7.3928199
GTM,1998,1,7.4179235
GTM,1999,1,7.4323382
GTM,2000,1,7.4446254
GTM,2001,1,7.4442272
GTM,2002,1,7.4588189
GTM,2003,1,7.4605803
GTM,2004,1,7.4685206
GTM,2005,1,7.477654
GTM,2006,1,7.5071096
GTM,2007,1,7.5454307
GTM,2008,1,7.5549331
GTM,2009,1,7.5375152
GTM,2010,1,7.5419312
GUY,1970,0,6.8862495
GUY,1971,0,6.9068294
GUY,1972,0,6.8674073
GUY,1973,0,6.8771396
GUY,1974,0,6.9497371
GUY,1975,0,7.0290866
GUY,1976,0,7.0414586
GUY,1977,0,7.0113258
GUY,1978,0,6.9890876
GUY,1979,0,6.9660015
GUY,1980,0,6.9781241
GUY,1981,0,6.9972186
GUY,1982,0,6.8593488
GUY,1983,0,6.7916145
GUY,1984,0,6.7412262
GUY,1985,0,6.7644925
GUY,1986,0,6.7585368
GUY,1987,0,6.7689376
GUY,1988,0,6.7320318
GUY,1989,0,6.682683
GUY,1990,0,6.6548715
GUY,1991,0,6.7152672
GUY,1992,1,6.7947097
GUY,1993,1,6.8791723
GUY,1994,1,6.9674468
GUY,1995,1,7.0230827
GUY,1996,1,7.1004643
GUY,1997,1,7.1629291
GUY,1998,1,7.1475153
GUY,1999,1,7.1773467
GUY,2000,1,7.1621289
GUY,2001,1,7.18155
GUY,2002,1,7.1872182
GUY,2003,1,7.1713386
GUY,2004,1,7.198379
GUY,2005,1,7.1746545
GUY,2006,1,7.2264361
GUY,2007,1,7.2972889
GUY,2008,1,7.3213105
GUY,2009,1,7.3583579
GUY,2010,1,7.3975205
HND,1970,0,6.8041801
HND,1971,0,6.8039465
HND,1972,0,6.8220954
HND,1973,0,6.8613882
HND,1974,0,6.8138781
HND,1975,0,6.8010092
HND,1976,0,6.8680339
HND,1977,0,6.9350529
HND,1978,0,6.9996262
HND,1979,0,7.0153508
HND,1980,0,6.9930172
HND,1981,0,6.986691
HND,1982,1,6.9422917
HND,1983,1,6.9035077
HND,1984,1,6.9173851
HND,1985,1,6.9305401
HND,1986,1,6.9081354
HND,1987,1,6.9379411
HND,1988,1,6.9550414
HND,1989,1,6.9701676
HND,1990,1,6.9446158
HND,1991,1,6.9472194
HND,1992,1,6.9733415
HND,1993,1,7.0059958
HND,1994,1,6.9659343
HND,1995,1,6.9796505
HND,1996,1,6.9868178
HND,1997,1,7.0082397
HND,1998,1,7.0102596
HND,1999,1,6.965189
HND,2000,1,6.9955621
HND,2001,1,6.9954791
HND,2002,1,7.0058327
HND,2003,1,7.0241809
HND,2004,1,7.058846
HND,2005,1,7.0920691
HND,2006,1,7.1309423
HND,2007,1,7.1664667
HND,2008,1,7.1834345
HND,2009,1,7.1372633
HND,2010,1,7.1397862
HRV,1970,0,
HRV,1971,0,
HRV,1972,0,
HRV,1973,0,
HRV,1974,0,
HRV,1975,0,
HRV,1976,0,
HRV,1977,0,
HRV,1978,0,
HRV,1979,0,
HRV,1980,0,
HRV,1981,0,
HRV,1982,0,
HRV,1983,0,
HRV,1984,0,
HRV,1985,0,
HRV,1986,0,
HRV,1987,0,
HRV,1988,0,
HRV,1989,0,
HRV,1990,0,8.5921106
HRV,1991,0,8.3586931
HRV,1992,0,8.2375507
HRV,1993,0,8.157342
HRV,1994,0,8.2178507
HRV,1995,0,8.2866621
HRV,1996,0,8.354372
HRV,1997,0,8.4280539
HRV,1998,0,8.4580336
HRV,1999,0,8.4580641
HRV,2000,1,8.5055084
HRV,2001,1,8.5466318
HRV,2002,1,8.5995064
HRV,2003,1,8.6570969
HRV,2004,1,8.7028503
HRV,2005,1,8.7500858
HRV,2006,1,8.8013277
HRV,2007,1,8.8537664
HRV,2008,1,8.8784294
HRV,2009,1,8.8196325
HRV,2010,1,8.8107052
HTI,1970,0,
HTI,1971,0,
HTI,1972,0,
HTI,1973,0,
HTI,1974,0,
HTI,1975,0,
HTI,1976,0,
HTI,1977,0,
HTI,1978,0,
HTI,1979,0,
HTI,1980,0,
HTI,1981,0,
HTI,1982,0,
HTI,1983,0,
HTI,1984,0,
HTI,1985,0,
HTI,1986,0,
HTI,1987,0,
HTI,1988,0,
HTI,1989,0,
HTI,1990,1,
HTI,1991,0,6.5701132
HTI,1992,0,6.4965401
HTI,1993,0,6.4219904
HTI,1994,1,6.2762065
HTI,1995,1,6.3523293
HTI,1996,1,6.3716316
HTI,1997,1,6.3775034
HTI,1998,1,6.3787441
HTI,1999,1,6.3857026
HTI,2000,0,6.3751473
HTI,2001,0,6.348897
HTI,2002,0,6.3310609
HTI,2003,0,6.3199244
HTI,2004,0,6.2699647
HTI,2005,0,6.2743144
HTI,2006,1,6.2757773
HTI,2007,1,6.2887058
HTI,2008,1,6.2777858
HTI,2009,1,6.2872572
HTI,2010,0,6.2166238
HUN,1970,0,7.784462
HUN,1971,0,7.8411069
HUN,1972,0,7.8968239
HUN,1973,0,7.960063
HUN,1974,0,8.013917
HUN,1975,0,8.070611
HUN,1976,0,8.1025305
HUN,1977,0,8.1723452
HUN,1978,0,8.2119818
HUN,1979,0,8.2352114
HUN,1980,0,8.2338085
HUN,1981,0,8.2648993
HUN,1982,0,8.2957497
HUN,1983,0,8.3057966
HUN,1984,0,8.3348808
HUN,1985,0,8.335207
HUN,1986,0,8.3535385
HUN,1987,0,8.3963604
HUN,1988,0,8.3988266
HUN,1989,0,8.4092913
HUN,1990,1,8.3768368
HUN,1991,1,8.2511568
HUN,1992,1,8.2209635
HUN,1993,1,8.216115
HUN,1994,1,8.2460899
HUN,1995,1,8.2618065
HUN,1996,1,8.2658615
HUN,1997,1,8.2991066
HUN,1998,1,8.3414917
HUN,1999,1,8.375433
HUN,2000,1,8.4192886
HUN,2001,1,8.4582825
HUN,2002,1,8.5049095
HUN,2003,1,8.545248
HUN,2004,1,8.5946693
HUN,2005,1,8.6361198
HUN,2006,1,8.6760921
HUN,2007,1,8.6789837
HUN,2008,1,8.6896334
HUN,2009,1,8.6209755
HUN,2010,1,8.6352348
IDN,1970,0,5.5201249
IDN,1971,0,5.5594778
IDN,1972,0,5.6078057
IDN,1973,0,5.6742277
IDN,1974,0,5.7273779
IDN,1975,0,5.761826
IDN,1976,0,5.795032
IDN,1977,0,5.853497
IDN,1978,0,5.917769
IDN,1979,0,5.9631019
IDN,1980,0,6.0241604
IDN,1981,0,6.0796041
IDN,1982,0,6.068285
IDN,1983,0,6.1276312
IDN,1984,0,6.1755819
IDN,1985,0,6.1888547
IDN,1986,0,6.2278233
IDN,1987,0,6.2608175
IDN,1988,0,6.3041272
